id_proposicao;ano;tipo;numero;assunto;autores;cod_situacao
2122646;2017;REQ;5753;Requer a realização de Sessão Solene em homenagem aos 150 anos da Sociedade Ginástica de Porto Alegre - SOGIPA.;[('João Derly', 10000, 'Deputado')];923
2122647;2017;REQ;5754;Requer a realização de Sessão Solene   em homenagem aos 90 anos da Rádio Gaúcha.;[('João Derly', 10000, 'Deputado')];923
2122650;2017;REQ;5755;"Requer a inclusão na Ordem Dia do Plenário da PEC nº 555, de 2006, que Revoga o art. 4º da Emenda Constitucional nº 41, de 2006"".";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2122651;2017;REQ;5756;Requer inclusão na Ordem do Dia do PL nº 4434 de 2008.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2122652;2017;REQ;5757;Requer a inclusão na Ordem do Dia do Projeto de Lei nº 1, de 2007, que trata da política de fixação do reajuste do salário mínimo e que por emenda, estende a todas as aposentadorias e pensões o mesmo reajuste dado ao salário mínimo.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2122653;2017;PL;6796;"Denomina ""Viaduto do Chuá - Aulio Gélio Morais"" o viaduto localizado na BR-262, entre as cidades de Uberaba e Campo Florido, Estado de Minas Gerais.";[('Aelton Freitas', 10000, 'Deputado')];923
2122654;2017;PL;6797;"Altera o Decreto-Lei n° 986, de 21 de outubro de 1969, que ""institui normas básicas sobre alimentos"", para dispor sobre alimentos integrais.";[('Aelton Freitas', 10000, 'Deputado')];923
2122655;2017;PL;6798;Determina a disponibilização de leitos apropriados para pessoas com deficiência de locomoção ou mobilidade reduzida em hotéis, motéis, albergues, pousadas e assemelhados e dá outras providências;[('Cabo Sabino', 10000, 'Deputado')];923
2122656;2017;PL;6799;Dispõe sobre a obrigatoriedade de publicação na internet, com atualização mensal, da lista de espera dos pacientes que serão submetidos a cirurgias médicas eletivas realizadas com recursos do Sistema Único de Saúde (SUS) e dá outras providências.;[('Cabo Sabino', 10000, 'Deputado')];None
2122657;2017;PL;6800;Altera a Lei nº 9.294, de 15 de julho de 1996;[('Cabo Sabino', 10000, 'Deputado')];None
2122658;2017;PL;6801;Altera o inciso II, do artigo 7º, da Lei Nº 12.546, de 14 de dezembro de 2011, alterado pela Lei nº 12.715 de 2012 para determinar a alíquota de contribuição sobre da receita bruta.;[('Felipe Carreras', 10000, 'Deputado')];None
2122659;2017;PL;6802;Desonera as operações com bicicletas, suas partes, peças e acessórios, do pagamento do Imposto sobre Produtos Industrializados - IPI, da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público - PIS/PASEP e da Contribuição para o Financiamento da Seguridade Social - COFINS.;[('Felipe Carreras', 10000, 'Deputado')];925
2122660;2017;PL;6803;Exclui o inciso VIII, do art. 8º, da Lei 13.202, de 8 de dezembro de 2015, para evitar aumento nas passagens aéreas.;[('Felipe Carreras', 10000, 'Deputado')];907
2122661;2017;PL;6804;Dispõe sobre a isenção de estabelecimentos hoteleiros do pagamento do Programa de Integração Social (PIS) e da Contribuição para o Financiamento da Seguridade Social (COFINS);[('Felipe Carreras', 10000, 'Deputado')];925
2122662;2017;PL;6805;Institui o Programa Adote uma Ciclovia para incentivar o uso da bicicleta visando a melhoria das condições de mobilidade urbana.;[('Felipe Carreras', 10000, 'Deputado')];925
2122663;2017;PL;6806;Altera a lei 9.615, de 24 de março de 1998, para instituir o incentivo financeiro para Medalhistas Olímpicos.;[('Felipe Carreras', 10000, 'Deputado')];None
2122665;2017;PL;6808;Dispõe sobre a regulamentação do exercício profissional de Designer e dá outras providências.;[('Antonio Carlos Mendes Thame', 10000, 'Deputado')];923
2122667;2017;PL;6809;Confere o título de Capital Nacional do Inhame ao município de Alfredo Chaves, no estado do Espírito Santo;[('Lelo Coimbra', 10000, 'Deputado')];923
2122668;2017;REQ;5758;Requeiro a criação da comissão externa para acompanhar as investigações sobre a queda da aeronave Hawker Beechcraft C90GT, que transportava o Ministro Teori Zavascki, do Supremo Tribunal Federal e mais quatro pessoas.;[('Lelo Coimbra', 10000, 'Deputado')];923
2122669;2017;REQ;5759;Requer inclusão na Ordem do Dia da Proposta de Emenda à Constituição nº 534/2002.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2122670;2017;REQ;5760;"Solicita prorrogação do prazo da Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 491, de 2010, do Sr. Luiz Carlos Hauly e outros, que ""acresce incisos ao art. 150, VI e art. 155, X da Constituição Federal"" e apensadas.";"[('Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 491, de 2010, do Sr. Luiz Carlos Hauly e outros, que ""acresce incisos ao art. 150, VI e art. 155, X da Constituição Federal"" (proíbe a criação de imposto incidente sobre insumos agrícolas, pecuária, alimentos para o consumo humano e medicamentos), e apensadas', 3, 'COMISSÃO ESPECIAL')]";None
2122671;2017;PL;6810;Altera a Lei nº lei 6.360, de 23 de setembro de 1976, para incluir nesta legislação o dever das empresas, que tiveram a venda de seus produtos proibidas e/ou recolhida dos estabelecimentos, de arcar com os custos de publicidade desta punição a toda sociedade a fim de informa-los do risco de seu consumo.;[('Flavinho', 10000, 'Deputado')];923
2122673;2017;PL;6811;Altera o decreto-lei no 2.848, de 7 de dezembro de 1940, incluindo vedação da concessão de indulto, graça ou anistia nos casos de crimes contra a dignidade sexual previsto no título VI do Código Penal.;[('Flavinho', 10000, 'Deputado')];923
2122674;2017;REQ;5761;Requer a realização de Sessão Solene da Câmara dos Deputados para comemorar o 20º aniversário de fundação do Partido Humanista da Solidariedade - PHS, data comemorada em 20 de março.;[('Diego Garcia', 10000, 'Deputado')];923
2122675;2017;REQ;5762;"Requer a prorrogação de prazo da Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 7419, de 2006, do Senado Federal, que ""altera a Lei nº 9.656, de 3 de junho de 1998, que dispõe sobre os planos e seguros privados de assistência à saúde, e apensados"".";"[('Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 7419, de 2006, do Senado Federal, que ""altera a Lei nº 9.656, de 3 de junho de 1998, que dispõe sobre os planos e seguros privados de assistência à saúde"", e apensados', 3, 'COMISSÃO ESPECIAL')]";None
2122677;2017;REQ;5763;Voto de pesar pelo falecimento de Dom Albano Bortoletto Cavallin.;[('Luiz Carlos Hauly', 10000, 'Deputado')];None
2122678;2017;PL;6812;Dispõe sobre a tipificação criminal da divulgação ou compartilhamento de informação falsa ou incompleta na rede mundial de computadores e dá outras providências.;[('Luiz Carlos Hauly', 10000, 'Deputado')];925
2122679;2017;PL;6813;Estabelece a suspensão temporária de participação em licitação e ao impedimento de contratar com a Administração Pública.;[('Luiz Carlos Hauly', 10000, 'Deputado')];None
2122680;2017;REQ;5764;Voto de Louvor para o SESC PARANA.;[('Luiz Carlos Hauly', 10000, 'Deputado')];None
2122681;2017;REQ;5765;Vote de Louvor à Associação PAranaense de Basquete Master;[('Luiz Carlos Hauly', 10000, 'Deputado')];None
2122682;2017;PEC;302;Altera o § 1º do art. 31 e o art. 75 da Constituição Federal para estabelecer os Tribunais de Contas como órgãos permanentes e essenciais ao controle externo da administração pública.;[('Moses Rodrigues', 10000, 'Deputado')];924
2122683;2017;REQ;5766;Requer a convocação de sessão solene da Câmara dos Deputados para o dia 28 de fevereiro de 2017, em comemoração aos 50 anos da Superintendência da Zona Franca de Manaus (Suframa);[('Conceição Sampaio', 10000, 'Deputado')];923
2122684;2017;MPV;768;Cria a Secretaria-Geral da Presidência da República e o Ministério dos Direitos Humanos, altera a Lei no 10.683, de 28 de maio de 2003, que dispõe sobre a organização da Presidência da República e dos Ministérios, e dá outras providências.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];923
2122686;2017;RIC;2515;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Alvarães, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122687;2017;RIC;2516;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Amatura, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122688;2017;RIC;2517;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Anamã, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122689;2017;RIC;2518;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Anori, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122690;2017;RIC;2519;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Apuí, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122691;2017;RIC;2520;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Atalaia do Norte, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122692;2017;RIC;2521;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Autazes, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122694;2017;RIC;2522;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Barcelos, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122695;2017;RIC;2523;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Barreirinha, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122696;2017;RIC;2524;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Benjamin Constant, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122697;2017;RIC;2525;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Beruri, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122698;2017;RIC;2526;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Boa Vista do Ramos, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122699;2017;RIC;2527;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Boca do Acre, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122700;2017;RIC;2528;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Borba, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122701;2017;RIC;2529;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Caapiranga, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122702;2017;RIC;2530;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Canutama, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122703;2017;RIC;2531;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Carauarí, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122704;2017;RIC;2532;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Careiro, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122705;2017;RIC;2533;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Careiro da Várzea, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122706;2017;RIC;2534;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Coari, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122707;2017;RIC;2535;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Codajás, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122708;2017;RIC;2536;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Eirunepé, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122709;2017;RIC;2537;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Envira, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122710;2017;RIC;2538;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Fonte Boa, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122712;2017;RIC;2539;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Guajará, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122713;2017;RIC;2540;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Humaitá, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122714;2017;RIC;2541;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Ipixuna, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122715;2017;RIC;2542;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Iranduba, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122716;2017;RIC;2543;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Itacoatiara, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122717;2017;RIC;2544;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Itamarati, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122718;2017;RIC;2545;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Itapiranga, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122719;2017;RIC;2546;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Japurá, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2122720;2017;RIC;2547;Solicita informações ao Ministro das Cidades, como se encontra a situação do programa minha casa minha vida entidade no Município de Juruá, no Estado do Amazonas, e quais as entidades responsáveis para execução dessas obras.;[('Silas Câmara', 10000, 'Deputado')];923
2167556;2018;MPV;817;Disciplina o disposto nas Emendas Constitucionais nº 60, de 11 de novembro de 2009, nº 79, de 27 de maio de 2014, e nº 98, de 6 de dezembro de 2017, dispõe sobre as tabelas de salários, vencimentos, soldos e demais vantagens aplicáveis aos servidores civis, aos militares e aos empregados dos ex-Territórios Federais, integrantes do quadro em extinção de que trata o art. 89 do Ato das Disposições Constitucionais Transitórias e o art. 31 da Emenda Constitucional nº 19, de 4 de junho de 1998, e dá outras providências.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];923
2167558;2018;RIC;3355;Requer informações ao Excelentíssimo Senhor Ministro da Fazenda, Sr. Henrique Meirelles, acerca do tratamento diferenciado concedido pela Receita Federal às pessoas politicamente expostas.;[('Rubens Bueno', 10000, 'Deputado')];923
2167559;2018;MPV;818;Altera a Lei nº 13.089, de 12 de janeiro de 2015, que institui o Estatuto da Metrópole, e a Lei nº 12.587, de 3 de janeiro de 2012, que institui as diretrizes da Política Nacional de Mobilidade Urbana.  NOVA EMENTA: Altera as Leis nºs 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), e 12.587, de 3 de janeiro de 2012, que institui as diretrizes da Política Nacional de Mobilidade Urbana.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];923
2167562;2018;MSC;37;"Comunica o Excelentíssimo Senhor Presidente da República, a sanção do projeto de lei que ""Cria o Plano Nacional de Redução de Mortes e Lesões no Trânsito (PNATRANS) e acrescenta dispositivos à Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre regime de metas de redução de índice de mortos no trânsito por grupos de habitantes e de índice de mortos no trânsito por grupo de veículos"" e restitui para o Congresso Nacional, dois autógrafos do texto ora convertido na Lei nº 13.614, de 11 de janeiro de 2018.";[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];None
2167563;2018;RIC;3356;Requer informação a respeito a criação de grupo de trabalho no âmbito do ministério da fazenda, para análise e estudos da intensificação de uso de transações eletrônicas e em consequência a redução do uso de dinheiro em espécie;[('Reginaldo Lopes', 10000, 'Deputado')];923
2167565;2018;RIC;3357;Requer ao Ministro de Estado da Saúde, informações referentes às indicações e distribuição de ambulâncias previstas na lei ordinária n°13528 de 2017, na forma em que especifica.;[('Arnaldo Jordy', 10000, 'Deputado')];923
2167566;2018;RIC;3358;Requer ao Ministro da Secretaria de Governo, informações referentes às indicações e distribuição de ambulâncias previstas na lei ordinária n°13528 de 2017, na forma em que especifica;[('Arnaldo Jordy', 10000, 'Deputado')];923
2167567;2018;REQ;196;"Requer informações ao Exmo. Sr.  Ministro de Minas e Energia -MME, referente   à Consulta Pública da minuta de Portaria  que ""Altera a Consolidação Normativa do DNPM, aprovada pela Portaria nº 155, de 12 de maio de 2016, para disciplinar o arrendamento parcial de concessão de lavra para água mineral ou potável de mesa tendo como objeto parte da vazão de uma surgência ou de um poço tubular"".";[('Antonio Carlos Mendes Thame', 10000, 'Deputado')];923
2167568;2018;MSC;48;Acordo que Institui a Fundação Internacional UE-ALC, assinado em São Domingos, em 25 de outubro de 2016.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];None
2167569;2018;MSC;49;Acordo de Cooperação Educacional entre o Governo da República Federativa do Brasil e o Governo da Mongólia, assinado em Brasília, em 21 de setembro de 2015.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];None
2167572;2018;PL;9463;Dispõe sobre a desestatização da Centrais Elétricas Brasileiras S.A. - Eletrobras e altera a Lei nº 10.438, de 26 de abril de 2002, a Lei nº 9.991, de 24 de julho de 2000, e a Lei nº 5.899, de 5 de julho de 1973.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];902
2167573;2018;MSC;56;"Submete à deliberação do Congresso Nacional o texto do projeto de lei que ""Dispõe sobre a desestatização da Centrais Elétricas Brasileiras S.A. - Eletrobras e altera a Lei nº 10.438, de 26 de abril de 2002, a Lei nº 9.991, de 24 de julho de 2000, e a Lei nº 5.899, de 5 de julho de 1973"".";[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];None
2167580;2018;MPV;819;Autoriza a União a doar recursos ao Estado da Palestina para a restauração da Basílica da Natividade.;[('Poder Executivo', 30000, 'Órgão do Poder Executivo')];923
2167581;2018;RIC;3359;Solicita informações ao Ministério da Saúde sobre procedimentos para fornecimento obrigatório de medicamentos.;[('Mara Gabrilli', 10000, 'Deputado')];923
2167584;2018;RIC;3360;Requer informações ao Sr. Ministro da Defesa sobre a aplicação do disposto no § 13, do art. 166, da Constituição Federal, na celebração de convênios com entes federativos subnacionais, para aplicação de recursos advindos de emendas parlamentares individuais impositivas.;[('Hiran Gonçalves', 10000, 'Deputado')];923
2167603;2018;PL;9464;Dispõe sobre a exportação de gado vivo e dá outras providências.;[('Ricardo Tripoli', 10000, 'Deputado')];923
2167604;2018;PL;9465;Confere ao Município de Bragança Paulista, no Estado de São Paulo, o título de Capital Nacional da Linguiça Artesanal.;[('Herculano Passos', 10000, 'Deputado')];926
2167605;2018;REQ;7998;Requer a realização de Sessão Solene da Câmara dos Deputados para celebrar o Dia do Técnico e Auxiliar de Enfermagem.;[('Hildo Rocha', 10000, 'Deputado')];None
2167606;2018;REQ;7999;Requer a realização de Sessão Solene da Câmara dos Deputados para celebrar o Dia do Administrador.;[('Hildo Rocha', 10000, 'Deputado')];None
2167607;2018;REQ;8000;Requer a realização de Sessão Solene da Câmara dos Deputados para celebrar o vigésimo aniversário do Projeto UEMA Net, desenvolvido pela Universidade Estadual do Maranhão.;[('Hildo Rocha', 10000, 'Deputado')];None
2167608;2018;REQ;8001;Requer a realização de Sessão Solene da Câmara dos Deputados para homenagear o Dia do Bumba Meu Boi.;[('Hildo Rocha', 10000, 'Deputado')];None
2167609;2018;REQ;8002;Requer a realização de Sessão Solene da Câmara dos Deputados para celebrar o Dia do Contabilista.;[('Hildo Rocha', 10000, 'Deputado')];None
2167610;2018;REQ;8003;Requer a instituição da Frente Parlamentar Mista em Defesa da Eletromobilidade Brasileira.;[('Marcelo Matos', 10000, 'Deputado')];None
2167611;2018;REQ;8004;Requer a convocação de Sessão Solene em comemoração ao Dia Nacional da Defensoria Pública.;[('Alessandro Molon', 10000, 'Deputado')];923
2167612;2018;PL;9466;Altera o Decreto-Lei nº 5.452, de 1º de maio de 1943 - Consolidação das Leis do Trabalho.;[('Alessandro Molon', 10000, 'Deputado'), ('Aliel Machado', 10000, 'Deputado')];None
2167613;2018;PL;9467;Altera o Decreto-Lei nº 5.452, de 1º de maio de 1943 - Consolidação das Leis do Trabalho.;[('Alessandro Molon', 10000, 'Deputado')];915
2167614;2018;REQ;8005;Requer a convocação de Sessão Solene para comemorar o Dia Nacional da Advocacia Pública.;[('Alessandro Molon', 10000, 'Deputado')];923
2167615;2018;REQ;8006;Requer a convocação de Sessão Solene para homenagear a Campanha da Fraternidade 2018.;[('Alessandro Molon', 10000, 'Deputado')];None
2167616;2018;REQ;8007;Requer a convocação de Sessão Solene em comemoração ao Dia Mundial sem Tabaco.;[('Alessandro Molon', 10000, 'Deputado')];None
2167617;2018;REQ;8008;Requer a convocação de Sessão Solene em comemoração ao Dia Nacional do Advogado.;[('Alessandro Molon', 10000, 'Deputado')];923
2167620;2018;REQ;8009;Requer a apresentação de Voto de Pesar pelo falecimento da senhora Severina Lucas, ocorrido em 28 de janeiro de 2017.;[('Rômulo Gouveia', 10000, 'Deputado')];923
2167621;2018;REQ;8010;Requer a apresentação de Voto de Pesar pelo falecimento da senhora Maria de Lourdes Martins, ocorrido em 27 de janeiro de 2018.;[('Rômulo Gouveia', 10000, 'Deputado')];923
2167622;2018;REQ;8011;Requer a apresentação de Voto de Pesar pelo falecimento do senhor João Mandú Neto, ocorrido em 06 de janeiro de 2018.;[('Rômulo Gouveia', 10000, 'Deputado')];923
2167623;2018;REQ;8012;Requer a apresentação  de Voto de Louvor pela posse do novo Bispo de Guarabira, no brejo paraibano, Dom Aldemiro Sena dos Santos.;[('Rômulo Gouveia', 10000, 'Deputado')];923
2167624;2018;REQ;8013;Requer a apresentação de Voto de Pesar pelo falecimento do senhor Benedito Fernandes Brilhante, ocorrido em 12 de janeiro de 2018.;[('Rômulo Gouveia', 10000, 'Deputado')];923
2167625;2018;REQ;8014;Requer a apresentação de Voto de Pesar pelo falecimento do senhor Fernando Vilar, ocorrido em 15 de janeiro de 2018.;[('Rômulo Gouveia', 10000, 'Deputado')];923
2167626;2018;REQ;8015;Requer a apresentação de Voto de Pesar pelo falecimento do senhor Geraldo Soares de Araújo, ocorrido em 20 de janeiro de 2018.;[('Rômulo Gouveia', 10000, 'Deputado')];923
2167627;2018;RIC;3361;Requer informações ao Ministro da Fazenda, Senhor Henrique de Campos Meirelles sobre dados constantes no Cadastro de Imóveis Rurais (CAFIR), organizados por imóvel, município/unidade federada.;[('Paulo Teixeira', 10000, 'Deputado')];923
2167628;2018;REQ;8016;"Requer a inclusão da PEC 446/09 (PEC 300/08), que ""dispõe do piso salarial e remuneração dos Policiais Militares, Bombeiros e Civis"", na pauta do Plenário da Câmara dos Deputados.";[('Cabo Daciolo', 10000, 'Deputado')];1285
2167629;2018;PL;9468;Institui a obrigatoriedade de estabelecimentos públicos e privados voltados ao ensino ou recreação infantil e fundamental a capacitarem seu corpo docente e funcional em noções básicas de primeiros socorros.  NOVA EMENTA: Institui a obrigatoriedade de os estabelecimentos de ensino das redes pública e privada voltados à educação infantil e à educação básica e os estabelecimentos de recreação infantil capacitarem profissionais do seu corpo docente ou funcional em noções básicas de primeiros socorros.;[('Pollyana Gama', 10000, 'Deputado'), ('Ricardo Izar', 10000, 'Deputado')];1140
2167643;2018;REQ;8017;Requer a inclusão na Ordem do Dia do Projeto de Lei nº 1, de 2007, que trata da política de fixação do reajuste do salário mínimo e que por emenda, estende a todas as aposentadorias e pensões o mesmo reajuste dado ao salário mínimo.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2167646;2018;REQ;8018;Requer inclusão na Ordem do Dia da Proposta de Emenda à Constituição nº 059/2007, que Acrescenta dispositivos ao art. 144, criando a Polícia Portuária Federal, e dá outras providências.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2167647;2018;REQ;8019;"Requer a inclusão na Ordem do Dia a Proposta de Emenda à Constituição nº 82-A, de 2007, que atribui autonomia à Advocacia-Geral da União e órgãos vinculados, bem como às Procuradorias-Gerais dos Estados, do Distrito Federal e dos Municípios"".";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2167648;2018;REQ;8020;Requer a inclusão na Ordem do Dia, da Proposta de Emenda à Constituição nº 89, de 2007, Estabelece o mesmo teto remuneratório para qualquer que seja a esfera de governo que dá nova redação ao inciso XI do art. 37 da Constituição Federal.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2167649;2018;REQ;8021;"Requer a inclusão na Ordem Dia do Plenário da PEC nº 176, de 2012, que Introduz parágrafo no art. 100 da Constituição Federal, retirando idosos e portadores de doença grave ou incapacitante da ordem de precatórios"".";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2167650;2018;REQ;8022;Requer a instalação de Comissão Especial destinada a proferir parecer à PEC 195, de 2007.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];None
2167651;2018;REQ;8023;"Requer inclusão na Ordem do Dia a PEC 210, de 2007 que """"altera os artigos 95 e 128 da Constituição Federal, para restabelecer o adicional por tempo de serviço como componente da remuneração das carreiras da Magistratura e do Ministério Público"".";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2167652;2018;REQ;8024;Requer inclusão da Proposta de Emenda à Constituição de número 300/2008 na Ordem do Dia do Plenário.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2167653;2018;REQ;8025;"Requer inclusão na Ordem do Dia da Proposta de Emenda à Constituição nº 308/2004, que Altera os artigos 21, 32 e 144, da Constituição Federal, criando as polícias penitenciárias federal e estadual.""";[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
2167654;2018;REQ;8026;Requer a inclusão na Ordem do Dia da PEC nº 347/2009, que altera a redação do inciso III do artigo 208 da Constituição Federal.;[('Arnaldo Faria de Sá', 10000, 'Deputado')];1285
